candidate_id,accepted_species,trait_name,normalized_value,source_url,page_title,exact_supporting_quote,content_fingerprint,accepted_correct,cultivar_status,reviewer,reviewed_at_utc,audit_reason,supporting_quote,source_lineage
floraweb:1627:mating_system:063e3db1145c,Delphinium consolida,mating_system,predominantly_outcrossing,https://www.floraweb.de/php/biologie.php?suchnr=1627&,,Source name Consolida regalis; Befruchtungstyp: xenogam,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:3737:autonomous_selfing_capacity:ab0e38617a9f,Sabulina verna,autonomous_selfing_capacity,delayed,https://www.floraweb.de/php/biologie.php?suchnr=3737&,,Source name Minuartia verna; Bestäubung (Pollenvektoren): bei ausbleib. Fremdbest. Selbstbestäubung,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:7151:inflorescence_display:30804c128d68,Sporobolus anglicus,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Spartina anglica; inflorescence: épi d'épillets,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:2709:autonomous_selfing_capacity:9bbaa5721c9b,Lysimachia maritima,autonomous_selfing_capacity,autonomous,https://www.floraweb.de/php/biologie.php?suchnr=2709&,,Source name Glaux maritima; Bestäubung (Pollenvektoren): in der Regel Selbstbestäubung,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:30216:inflorescence_display:00b86be422df,Lomelosia graminifolia,inflorescence_display,composite_display|umbel_corymb,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Scabiosa graminifolia; inflorescence: cyme capituliforme,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:7178:flower_primary_color:50ab0299c6f8,Trisetum gracile,flower_primary_color,blue_purple,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Trisetum conradiae; couleur_fleur: bleu,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:3207:flower_primary_color:2985d9fa958f,Trifolium sylvaticum,flower_primary_color,white,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Trifolium smyrnaeum; couleur_fleur: blanc,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:7205:autonomous_selfing_capacity:f64a6ddc877a,Festuca sicula,autonomous_selfing_capacity,autonomous,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Vulpia sicula; pollinisation: autogame,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:4162:flower_primary_color:618d663af0f1,Myriolimon ferulaceum,flower_primary_color,red_pink,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Limonium ferulaceum; couleur_fleur: rose,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:396:self_incompatibility:4b4e8d24d2a6,Lysimachia foemina,self_incompatibility,SC,https://www.floraweb.de/php/biologie.php?suchnr=396&,,Source name Anagallis foemina; SI-Reaktion: selbstkompatibel,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:6655:inflorescence_display:806b9e817286,Helictochloa bromoides,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Avenula bromoides; inflorescence: panicule d'épillets,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:7206:flower_primary_color:6a103aecbd23,Festuca maritima,flower_primary_color,green_brown_inconspicuous,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Vulpia unilateralis; couleur_fleur: vert,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:2882:inflorescence_display:6ceeb6ab4e2a,Lotus rectus,inflorescence_display,composite_display|raceme_spike_panicle,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Dorycnium rectum; inflorescence: racème capituliforme,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:27784:self_incompatibility:d4a52409b827,Thinopyrum obtusiflorum,self_incompatibility,mixed_or_variable,https://www.floraweb.de/php/biologie.php?suchnr=27784&,,Source name Elymus obtusiflorus; SI-Reaktion: ± selbstinkompatibel,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:1541:inflorescence_display:5602f13b2cf4,Biscutella ambigua,inflorescence_display,raceme_spike_panicle,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Biscutella nicaeensis; inflorescence: racème simple,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:5804:inflorescence_display:7e7cf74ee382,Acis rosea,inflorescence_display,umbel_corymb,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Leucojum roseum; inflorescence: ombelle simple,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:1480:flower_primary_color:d0a127e3c213,Odontarrhena robertiana,flower_primary_color,yellow_orange,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Alyssum robertianum; couleur_fleur: jaune,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:14795:self_incompatibility:c0290fadb00d,Quercus streimii,self_incompatibility,SI,https://www.floraweb.de/php/biologie.php?suchnr=14795&,,Source name Quercus calvescens; SI-Reaktion: selbstinkompatibel,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:2129:flower_primary_color:2985d9fa958f,Sabulina viscosa,flower_primary_color,white,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Minuartia viscosa; couleur_fleur: blanc,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:4396:self_incompatibility:4b4e8d24d2a6,Polygaloides chamaebuxus,self_incompatibility,SC,https://www.floraweb.de/php/biologie.php?suchnr=4396&,,Source name Polygala chamaebuxus; SI-Reaktion: selbstkompatibel,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:3045:floral_form:9786ea4f41e4,Trommsdorffia maculata,floral_form,composite_head,https://www.floraweb.de/php/biologie.php?suchnr=3045&,,"Source name Hypochaeris maculata; Blumentyp (nach Kugler 1970): Köpfchenblumen, Asteraceae, ausschließlich Zugenblüten",,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
floraweb:21356:floral_form:3c6938d54f22,Delphinium hispanicum,floral_form,bilabiate,https://www.floraweb.de/php/biologie.php?suchnr=21356&,,"Source name Consolida hispanica; Blumentyp (nach Kugler 1970): Lippenblumen, Rachenblumen",,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:30173:inflorescence_display:30ad8ebbe384,Hypecoum procumbens,inflorescence_display,umbel_corymb,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Hypecoum ponticum; inflorescence: cyme unipare hélicoïde,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:6418:flower_primary_color:618d663af0f1,Himantoglossum robertianum,flower_primary_color,red_pink,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Barlia robertiana; couleur_fleur: rose,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
baseflor:34034:inflorescence_display:88c22305aaa3,Pseudopodospermum undulatum,inflorescence_display,composite_display|raceme_spike_panicle,https://web.archive.org/web/20231002005253id_/https://philippe.julve.pagesperso-orange.fr/baseflor.xlsx,,Source name Scorzonera undulata; inflorescence: racème de capitules,,True,wild_or_unspecified_species_record,Codex two-backbone structured-source audit,2026-08-11T04:00:00Z,"Raw structured source row retained; WFO and GBIF independently agree on exact species synonym, accepted target and family; trait mapping rechecked; not cultivar-limited.",,
