accepted_species,family,trait_name,normalized_value,raw_value,evidence_quality,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,content_sha256,content_sha256_basis,retrieved_at_utc,query
Angraecopsis parviflora,Orchidaceae,flower_primary_color,green_brown_inconspicuous|white,"Flowers, c. 7 mm across, pale greenish-white.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=118720,Flora of Zimbabwe: Species information: Angraecopsis parviflora,Flora of Zimbabwe curated regional-flora species treatment,"Flowers, c. 7 mm across, pale greenish-white.",flora-zimbabwe:118720:flower_primary_color,provider_treatment:flora_of_zimbabwe:118720,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,d5b269129c7bf47ccc0e3686bbfa0a3c46755eda1a0c238d1d1faa478495da87,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Angraecopsis parviflora,Orchidaceae,flower_size_class,small,"Flowers, c. 7 mm across, pale greenish-white.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=118720,Flora of Zimbabwe: Species information: Angraecopsis parviflora,Flora of Zimbabwe curated regional-flora species treatment,"Flowers, c. 7 mm across, pale greenish-white.",flora-zimbabwe:118720:flower_size_class,provider_treatment:flora_of_zimbabwe:118720,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,d5b269129c7bf47ccc0e3686bbfa0a3c46755eda1a0c238d1d1faa478495da87,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Angraecum sacciferum,Orchidaceae,flower_primary_color,green_brown_inconspicuous|yellow_orange,"Flowers yellowish-green, 6-7 mm in diameter with the saccate spur of 2-3 mm normally curved around the ovary.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=118620,Flora of Zimbabwe: Species information: Angraecum sacciferum,Flora of Zimbabwe curated regional-flora species treatment,"Flowers yellowish-green, 6-7 mm in diameter with the saccate spur of 2-3 mm normally curved around the ovary.",flora-zimbabwe:118620:flower_primary_color,provider_treatment:flora_of_zimbabwe:118620,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,7a7a9c08fa5f2d401faaa19891dab2097fe861e33710321fb5217ddf19b9a179,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Aristida cumingiana,Poaceae,inflorescence_display,raceme_spike_panicle,"Panicles 1/2 as long as the whole plant or sometimes even longer, lax, or effuse, somewhat contracted; axis glabrous or scabrid; branches capillary, scaberulous, naked below, the lower 2-nate or in 3.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=104150,Flora of Zimbabwe: Species information: Aristida cumingiana,Flora of Zimbabwe curated regional-flora species treatment,"Panicles 1/2 as long as the whole plant or sometimes even longer, lax, or effuse, somewhat contracted; axis glabrous or scabrid; branches capillary, scaberulous, naked below, the lower 2-nate or in 3.",flora-zimbabwe:104150:inflorescence_display,provider_treatment:flora_of_zimbabwe:104150,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,97478f37ec798db45d2d3b23a3fc6bdca21d98b6b3e277181333c887fdf444c8,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Aristolochia albida,Aristolochiaceae,flower_primary_color,blue_purple|green_brown_inconspicuous,"Perianth tube c. 20 mm long, greyish to purplish-green, extending into a single darker purple lip.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=121630,Flora of Zimbabwe: Species information: Aristolochia albida,Flora of Zimbabwe curated regional-flora species treatment,"Perianth tube c. 20 mm long, greyish to purplish-green, extending into a single darker purple lip.",flora-zimbabwe:121630:flower_primary_color,provider_treatment:flora_of_zimbabwe:121630,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,f728353d04843b51b5077931d14407c1fe3c04cbda483ed3b5c7dc6e318c323b,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Aristolochia albida,Aristolochiaceae,inflorescence_display,raceme_spike_panicle,"Flowers in axillary, elongated racemes 2-12- flowered with conspicuous leaf-like ovate bracts up to 4 cm long.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=121630,Flora of Zimbabwe: Species information: Aristolochia albida,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in axillary, elongated racemes 2-12- flowered with conspicuous leaf-like ovate bracts up to 4 cm long.",flora-zimbabwe:121630:inflorescence_display,provider_treatment:flora_of_zimbabwe:121630,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,f728353d04843b51b5077931d14407c1fe3c04cbda483ed3b5c7dc6e318c323b,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Aristolochia albida,Aristolochiaceae,tube_depth_class,deep,"Perianth tube c. 20 mm long, greyish to purplish-green, extending into a single darker purple lip.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=121630,Flora of Zimbabwe: Species information: Aristolochia albida,Flora of Zimbabwe curated regional-flora species treatment,"Perianth tube c. 20 mm long, greyish to purplish-green, extending into a single darker purple lip.",flora-zimbabwe:121630:tube_depth_class,provider_treatment:flora_of_zimbabwe:121630,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,f728353d04843b51b5077931d14407c1fe3c04cbda483ed3b5c7dc6e318c323b,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Asystasia intrusa,Acanthaceae,flower_primary_color,blue_purple|white,"Flowers in a terminal, often one-sided raceme, white to pale mauve-blue with purple markings in the lower lip.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=154010,Flora of Zimbabwe: Species information: Asystasia intrusa,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in a terminal, often one-sided raceme, white to pale mauve-blue with purple markings in the lower lip.",flora-zimbabwe:154010:flower_primary_color,provider_treatment:flora_of_zimbabwe:154010,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,8d843fdb19b438e8c092d1b723d73c40c315effa4a64a822b28c75deaefcddce,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Asystasia intrusa,Acanthaceae,inflorescence_display,raceme_spike_panicle,"Flowers in a terminal, often one-sided raceme, white to pale mauve-blue with purple markings in the lower lip.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=154010,Flora of Zimbabwe: Species information: Asystasia intrusa,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in a terminal, often one-sided raceme, white to pale mauve-blue with purple markings in the lower lip.",flora-zimbabwe:154010:inflorescence_display,provider_treatment:flora_of_zimbabwe:154010,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,8d843fdb19b438e8c092d1b723d73c40c315effa4a64a822b28c75deaefcddce,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Barleria ventricosa,Acanthaceae,flower_primary_color,blue_purple|white,"Corolla pale to bright blue, mauve-blue or white, 15-40 mm long, glandular hairy on the upper tube and lobes.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153690,Flora of Zimbabwe: Species information: Barleria ventricosa,Flora of Zimbabwe curated regional-flora species treatment,"Corolla pale to bright blue, mauve-blue or white, 15-40 mm long, glandular hairy on the upper tube and lobes.",flora-zimbabwe:153690:flower_primary_color,provider_treatment:flora_of_zimbabwe:153690,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,e4bed78effef3f2566dbadad63804cfe7fca1d0d469ec5fc9e00728847318755,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Barleria ventricosa,Acanthaceae,inflorescence_display,raceme_spike_panicle,"Flowers in 1-7-flowered axillary, verticillate clusters, together rarely forming spike-like terminal inflorescences.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153690,Flora of Zimbabwe: Species information: Barleria ventricosa,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in 1-7-flowered axillary, verticillate clusters, together rarely forming spike-like terminal inflorescences.",flora-zimbabwe:153690:inflorescence_display,provider_treatment:flora_of_zimbabwe:153690,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,e4bed78effef3f2566dbadad63804cfe7fca1d0d469ec5fc9e00728847318755,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Brillantaisia cicatricosa,Acanthaceae,floral_form,bilabiate,"Corolla pale to bright blue, mauve, violet or purple, 2 lipped; upper lip 25-52 mm long, covered with purplish glandular hairs; lower lip 17-40 mm long, 3-lobed.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153070,Flora of Zimbabwe: Species information: Brillantaisia cicatricosa,Flora of Zimbabwe curated regional-flora species treatment,"Corolla pale to bright blue, mauve, violet or purple, 2 lipped; upper lip 25-52 mm long, covered with purplish glandular hairs; lower lip 17-40 mm long, 3-lobed.",flora-zimbabwe:153070:floral_form,provider_treatment:flora_of_zimbabwe:153070,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,58347ba51f39081907e93621d700ff0f6a8274d23a92ff9d63045f5f112fbeac,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Brillantaisia cicatricosa,Acanthaceae,flower_primary_color,blue_purple,"Flowers in a more or less open, branched purplish inflorescence, 10-40 cm long. Corolla pale to bright blue, mauve, violet or purple, 2 lipped; upper lip 25-52 mm long, covered with purplish glandular hairs; lower lip 17-40 mm long, 3-lobed.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153070,Flora of Zimbabwe: Species information: Brillantaisia cicatricosa,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in a more or less open, branched purplish inflorescence, 10-40 cm long. Corolla pale to bright blue, mauve, violet or purple, 2 lipped; upper lip 25-52 mm long, covered with purplish glandular hairs; lower lip 17-40 mm long, 3-lobed.",flora-zimbabwe:153070:flower_primary_color,provider_treatment:flora_of_zimbabwe:153070,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,58347ba51f39081907e93621d700ff0f6a8274d23a92ff9d63045f5f112fbeac,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Cassinopsis ilicifolia,Icacinaceae,inflorescence_display,composite_display,"Flowers in compact axillary heads opposite the spines, white or creamy-green, 7 mm in diameter.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=137240,Flora of Zimbabwe: Species information: Cassinopsis ilicifolia,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in compact axillary heads opposite the spines, white or creamy-green, 7 mm in diameter.",flora-zimbabwe:137240:inflorescence_display,provider_treatment:flora_of_zimbabwe:137240,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,73720f04f5211b507a0b47097a03e27937b4b7702788ac28f1869416d4911727,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Celtis gomphophylla,Cannabaceae,flower_primary_color,green_brown_inconspicuous,"Flowers in small axillary clusters, greenish, unisexual on the same tree.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=120070,Flora of Zimbabwe: Species information: Celtis gomphophylla,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in small axillary clusters, greenish, unisexual on the same tree.",flora-zimbabwe:120070:flower_primary_color,provider_treatment:flora_of_zimbabwe:120070,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,6256caa6c01f5b110b933aefb24c16ed9ca8b1f3ccec136c6057666c92ab7e41,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
Cenchrus geniculatus,Poaceae,inflorescence_display,raceme_spike_panicle,"Culms 10-150 cm. high, erect or geniculate, glabrous or pubescent below panicle. Panicle 2-15 cm. long, linear to narrowly oblong; rhachis cylindrical with rounded ribs and distinct peduncle stumps, scaberulous; involucre enclosing 1 sessile spikelet, the base truncate; bristles fine, glabrous, the longest 5-14 mm.",medium,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=107880,Flora of Zimbabwe: Species information: Cenchrus geniculatus,Flora of Zimbabwe curated regional-flora species treatment,"Culms 10-150 cm. high, erect or geniculate, glabrous or pubescent below panicle. Panicle 2-15 cm. long, linear to narrowly oblong; rhachis cylindrical with rounded ribs and distinct peduncle stumps, scaberulous; involucre enclosing 1 sessile spikelet, the base truncate; bristles fine, glabrous, the longest 5-14 mm.",flora-zimbabwe:107880:inflorescence_display,provider_treatment:flora_of_zimbabwe:107880,curated_regional_flora_species_treatment,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,06aaa0d3736fa3f77ac1e3f3be49d8bb79fc0b46d78c804a6605a4df235f3745,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page
