"Name_USGSO","Plate","USGS_ISID","NEAR_FID","NEAR_DIST","ALL_Uniq","Linework_S","Meaning_AL","ID_GID","NAME_wcmcI","NAME_LOCAL","OBJECTID","ChangeType","ChangeNote","ChangeRef","Shape_Leng","IslandArea","IslandCoas","Area_Geode","Coast_Geod","Shape_Length","Shape_Area","area_km2"
"Kālubhār Tāpu","India",325595,222229,0,280136,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40608," "," ",0," "," "," ",34839.5506036,29.594299131,34.8395506036,29.4535908921,34.4158910918,0.325273682874285,0.0025837286912485,29.453590893355
"Char Diāra","India",325602,229234,0,280142,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",346153," "," ",0," "," "," ",232806.951579,850.802851207,232.806951579,846.745447863,226.581900509,2.11645407236979,0.0742326972229677,846.745447699643
"Jindra Bet","India",325603,222209,0,280143,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40581," "," ",0," "," "," ",29381.5083144,26.8611335775,29.3815083144,26.7340125888,29.705478922,0.279683078767588,0.00234738148254954,26.7340125496511
"Sandwīp Island","India",325605,229102,0,280145,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",345963," "," ",0," "," "," ",84201.7031242,228.714957488,84.2017031242,227.629669901,75.584577544,0.702327641173781,0.0199762082132293,227.629669933619
"Jazīrat Abū as Sayāyīf","India",325610,221731,0,280150,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39994," "," ",0," "," "," ",67425.5791021,49.3351055518,67.4255791021,49.115243523,65.8587801792,0.62639589150675,0.00436464562614827,49.1152434301307
"Jazīrat Marawwaḩ","Arabia",325613,221709,0,280153,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39967,"Al Ghubbah","Marawah",0," "," "," ",43224.4664054,40.3268383352,43.2244664054,40.1478038619,42.9805270955,0.409620552552197,0.00357041093664747,40.147803900696
"Sir Bani Yas Island","India",325615,219824,0,280155,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",34976," "," ",0," "," "," ",59362.4652246,91.5179214564,59.3624652246,91.1120128565,57.9342310179,0.541019400113566,0.00810427709159987,91.1120129466735
"Al Fuţaysī","India",325616,221711,0,280156,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39969," "," ",0," "," "," ",36353.9247868,37.8727109241,36.3539247868,37.7050027904,34.7396650117,0.326428269874058,0.0033548527473975,37.7050028120101
"Jazīrat Abū Z̧aby","Arabia",325621,221986,0,280161,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40289," "," ",0," "," "," ",126261.024888,94.6014032769,126.261024888,94.1840928349,124.718107151,1.1869102798449,0.00838643551648137,94.1840927970723
"Dalmā Island","India",325622,221723,0,280162,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39981,"Dalmah","Dalmah",0," "," "," ",42413.6751089,35.1707264362,42.4136751089,35.0158604337,40.6251867383,0.378536963150657,0.00311902016491989,35.0158603971277
"Jazīrat al Jubayl","India",325624,221702,0,280164,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",39960," "," ",0," "," "," ",50236.9093628,38.2338097028,50.2369093628,38.0655961411,47.7097122654,0.449334141510232,0.0033912207689745,38.0655960996965
"Jazīrat as Sa‘dīyāt","India",325626,219831,0,280166,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",34983,"Saadiyat Island","Jubayl",0," "," "," ",37863.4279371,26.9440974835,37.8634279371,26.8256037934,37.4464576648,0.353209235733602,0.00239006007111403,26.8256036282571
"Jazīrat Ḩayl","India",325631,221738,0,280171,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40001," "," ",0," "," "," ",60005.0755703,28.2533982463,60.0050755703,28.1296606594,59.0598033436,0.55819632819235,0.00250826610085985,28.1296606592012
"Umm an Na‘sān","Arabia",325646,222110,0,280186,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40447,"Umm Nasan","Umm Nasam",0," "," "," ",23881.4307705,20.3286029005,23.8814307705,20.2451199426,23.3574401191,0.221866351040517,0.00182747227678265,20.2451199703692
"Jazīreh-ye Forūr","Arabia",325649,222560,0,280189,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42171,"Forur-e Bozorg Island","Forur",0," "," "," ",22841.2024094,28.0576023188,22.8412024094,27.9431013372,21.992877181,0.207276842019253,0.00252530614668792,27.9431013737447
"Jazīrat al Muḩarraq","Africa",325650,222111,0,280190,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",40448,"al Muharraq","Al muharraq",0," "," "," ",131622.215984,65.8660684317,131.622215984,65.5969819093,127.794078215,1.21604068531465,0.0059270127582998,65.596981997804
"Kish Island","Arabia",325651,220353,0,280191,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36053," "," ",0," "," "," ",49141.9453572,92.2349541191,49.1419453572,91.8627830354,48.6645358794,0.468010050856799,0.00831934563770686,91.8627830990086
"Jazīreh-ye Hengām","Arabia",325652,222556,0,280192,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42167,"Henjam","Hengam",0," "," "," ",26162.5388101,33.7535477889,26.1625388101,33.6180535489,26.1172478459,0.247281752030214,0.00304744890259387,33.6180536231202
"Jazīreh-ye Hendowrābī","Arabia",325653,222561,0,280193,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42175,"Hindarabi","Hendorabi",0," "," "," ",20679.1048933,22.4595809631,20.6791048933,22.3695482059,20.5808576218,0.199410395064075,0.00202830059139723,22.369548255222
"Jazīreh-ye Lāvān","Arabia",325656,220355,0,280196,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36059,"Sheikh-Shuaib","Lavan",0," "," "," ",55790.3075794,79.040028279,55.7903075794,78.7252500132,55.6059772029,0.546171535669477,0.00714678573820584,78.7252500642188
"Jazīreh-ye Lārak","Arabia",325657,222551,0,280197,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42042,"Larak","Larak",0," "," "," ",30477.7632859,48.9486809215,30.4777632859,48.7541254856,31.0012721473,0.297724700795083,0.00442756233479325,48.7541254669057
"Jazīreh-ye Hormoz","Africa",325658,222555,0,280198,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42117,"Hormuz","Hormoz",0," "," "," ",27767.9798932,41.0291512706,27.7679798932,40.86767137,27.2983192943,0.261466176983748,0.00371803409144451,40.8676713899298
"Jazīrat Jiftūn al Kabīr","Africa",325660,219849,0,280200,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35113,"Juzur Jiftin","Gifatîn Islands",0," "," "," ",33083.7900532,20.5938746536,33.0837900532,20.5134653083,31.5030286762,0.298621919635556,0.00186895671043051,20.5134651383668
"Jazīrat Shākir","Africa",325661,219843,0,280201,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35107,"Shadwan","Sadwan",0," "," "," ",38502.4556896,41.5952387055,38.5024556896,41.4349874226,37.1766842609,0.357476947822487,0.00378420501859052,41.4349880880785
"Jazīrat Ţawīlah","Arabia",325662,219847,0,280202,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",35111,"Tawila","Tawila",0," "," "," ",35211.7785766,22.4719280996,35.2117785766,22.3857258466,34.4572925404,0.328468532490345,0.00204604873431446,22.3857249795165
"Jazīrat Şanāfīr","Arabia",325670,220853,0,280210,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36975,"Sinafar","Sanahr",0," "," "," ",33865.5660659,25.3173569508,33.8655660659,25.2219249935,33.8103647499,0.32682884993799,0.00231246799335883,25.2219250363232
"Jazīrat Tīrān","Arabia",325671,220683,0,280211,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36803," "," ",0," "," "," ",55382.9266664,63.0809690601,55.3829266664,62.8434211805,54.7435024733,0.531137443039554,0.00576278349645296,62.8434211925904
"Kharg Island","Arabia",325674,222563,0,280214,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42177," "," ",0," "," "," ",26361.4111382,21.6255192011,26.3614111382,21.5495504592,25.3365050996,0.242943420005927,0.00200001019928195,21.5495505277598
"Jazīrat Faylakā","Arabia",325676,222792,0,280216,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42671,"Failaka","Pheleechi",0," "," "," ",39589.1472238,47.0772521266,39.5891472238,46.9136699365,38.2975283439,0.374268166690194,0.00436206860107484,46.9136698611081
"Jazīrat Warbah","Arabia",325677,222796,0,280217,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42675," "," ",0," "," "," ",34001.5403332,48.1142525466,34.0015403332,47.9524701951,35.9772826162,0.358609972690262,0.00448312158325523,47.9524661666605
"Nedel Gār","Arabia",325681,222642,0,280221,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",42377," "," ",0," "," "," ",29462.599087,25.5007616293,29.462599087,25.4162519319,28.2040050884,0.274279859122256,0.002381822844321,25.4162512135761
"Jazīrat al Qaţ‘ah","Africa",325685,220356,0,280223,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",36062,"Bubiyan","Bubiyan",0," "," "," ",389381.866845,2522.40984576,389.381866845,2514.04327749,370.467858935,3.59577623508135,0.235562868303246,2514.04327756298
"Nisí Gávdos","Aegean Sea",325687,224619,0,280225,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236554,"Klavdhos","Gavdos",0," "," "," ",33292.0879676,33.4481277252,33.2920879676,33.3698787647,32.5036531628,0.328486228433122,0.00328870577104212,33.3698788372032
"Kasos Island","Aegean Sea",325695,227237,0,280233,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243465,"Kasos","Kassos",0," "," "," ",53884.6256615,66.5968712251,53.8846256615,66.4491201049,54.5543733972,0.550855144059047,0.00659228526961779,66.4491201533585
"Nisída Sariá","Anatolia",325700,227254,0,280238,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243482," "," ",0," "," "," ",30907.7487841,20.8199910201,30.9077487841,20.7759811234,30.4965659609,0.303954020776152,0.0020731664522346,20.7759811355618
"Nisí Antikýthira","Aegean Sea",325701,224626,0,280239,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236561,"Antikýthira","Andikíthira",0," "," "," ",30286.6211663,20.776990097,30.2866211663,20.7330770767,29.1311260765,0.282847443956152,0.00206891886060839,20.733076997348
"Nisí Chálki","Aegean Sea",325706,227247,0,280244,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243475,"Khalki","Haiki-Monolithos",0," "," "," ",37115.8359854,28.1828028737,37.1158359854,28.1255156777,37.3425494831,0.38170897160303,0.00281935758535828,28.1255156040127
"Nisí Anáfi","Aegean Sea",325711,225114,0,280249,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237077,"Anaphi","Anafi",0," "," "," ",35834.1638538,38.7590725314,35.8341638538,38.6814836851,35.7035838705,0.368163593010292,0.00388427567962254,38.6814836299901
"Santorini Island","Aegean Sea",325714,225107,0,280252,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237069,"Thera","Santorin",0," "," "," ",64774.13165,76.4234912689,64.77413165,76.2710317879,63.9711181635,0.64806429325305,0.00766189209440593,76.2710316674447
"Nisí Tílos","Aegean Sea",325715,227238,0,280253,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243466,"Tilo","Tilos",0," "," "," ",72359.8926292,62.5028522969,72.3598926292,62.3785900689,71.6499939413,0.711019763995297,0.00626873324447302,62.3785900513517
"Nisí Nísyros","Aegean Sea",325723,227242,0,280261,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243470,"Nisyros","Nissyros",0," "," "," ",29092.1251412,41.2987275661,29.0921251412,41.2180907093,28.9765474288,0.293260648108885,0.00415058618120569,41.2180906683208
"Nisí Sými","Aegean Sea",325726,227239,0,280264,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243467," "," ",0," "," "," ",81009.5359775,58.9901897766,81.0095359775,58.8750714749,81.5625708966,0.836256402002786,0.00592896448515936,58.8750714219595
"Nisí Astypálaia","Aegean Sea",325727,225085,0,280265,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237047,"Astypalea (Astypalaia)","Kunupi",0," "," "," ",123371.932704,98.3045839639,123.371932704,98.1122945788,121.449068631,1.23349830075837,0.00987774559090248,98.1122945323877
"Nisí Folégandros","Aegean Sea",325728,225121,0,280266,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237084," "," ",0," "," "," ",39667.7183421,32.6701861148,39.6677183421,32.6066862206,38.7241713351,0.396489410121912,0.0032850903653136,32.6066861717379
"Nisí Síkinos","Africa",325731,225111,0,280269,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237074,"Sikinos","Sikinos",0," "," "," ",36429.2419928,41.9378436639,36.4292419928,41.8568163222,37.2105480818,0.379396272603753,0.00421981676998916,41.8568162950493
"Isola di Pantelleria","Aegean Sea",325736,226142,0,280274,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",239513," "," ",0," "," "," ",44853.8338027,84.078041282,44.8538338027,83.9176358597,44.4067121308,0.446098461507936,0.00847193308723919,83.9176359431045
"Nisí Kímolos","Aegean Sea",325739,225119,0,280277,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237082,"Kimolos","Argentiera",0," "," "," ",38715.5273079,38.2886877048,38.7155273079,38.2158185562,38.3529621,0.387161884806774,0.00385912049505088,38.2158186086346
"Nisí Sífnos","Aegean Sea",325755,225106,0,280293,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237068,"Siphnos","Sifnos",0," "," "," ",69866.5817514,77.345592651,69.8665817514,77.2012275039,69.0427142589,0.701638588694295,0.00781236344487139,77.2012273960705
"Nisí Antíparos","Aegean Sea",325756,225120,0,280294,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237083,"Antiparos","Andi Paros",0," "," "," ",43838.3658026,35.254571575,43.8383658026,35.18899311,43.554459121,0.435196219797134,0.00356224327584596,35.1889932324821
"Kalymnos Island","Aegean Sea",325759,227234,0,280297,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243462,"Kalymnos","Kalymifios",0," "," "," ",100591.119671,112.165979539,100.591119671,111.957119683,98.8526097598,1.01317549511105,0.0113323682029069,111.957119745133
"Léros Island","Aegean Sea",325761,227240,0,280299,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243468,"Leros","Léros",0," "," "," ",77161.3180107,55.346844259,77.1613180107,55.2457720247,76.0640324967,0.776137026921499,0.00560359015756461,55.2457720521039
"Nisí Sérifos","Aegean Sea",325762,225108,0,280300,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237070,"Seriphos","Sérifos",0," "," "," ",75956.6508069,73.6897519544,75.9566508069,73.5553421256,75.3804023375,0.761260252078186,0.00746166518108522,73.5553421420821
"Nisí Spétses","Aegean Sea",325768,224625,0,280306,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236560,"Spepzas","Spétsai",0," "," "," ",28048.525075,20.4985631183,28.048525075,20.4616286646,27.7573511814,0.282931752643405,0.00207835212068259,20.4616286390409
"Nisí Pátmos","Aegean Sea",325773,227244,0,280311,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243472,"Patmos","Patmos",0," "," "," ",66267.1319418,34.7266031751,66.2671319418,34.6645919681,64.9622597563,0.659129743859149,0.00352428121492358,34.664591985103
"Nisí Kýthnos","Aegean Sea",325780,225084,0,280318,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237046,"Cythnos","Kithnos",0," "," "," ",102570.227061,100.247508695,102.570227061,100.06988776,101.609029744,1.03139917383507,0.0101821137337648,100.069887649593
"Mykonos","Aegean Sea",325782,225103,0,280320,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237065,"Mykonos","Mykonos",0," "," "," ",80741.9013012,87.803299554,80.7419013012,87.6489525484,79.9689895736,0.804065182989197,0.00892552128218571,87.6489525233261
"Nisí Sýros","Aegean Sea",325784,225104,0,280322,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",237066,"Syros","Siros",0," "," "," ",78263.21768,85.4188336101,78.26321768,85.2682677877,77.7077592467,0.78826101610931,0.00868066409280623,85.2682678783243
"Nísos Póros","Aegean Sea",325786,224624,0,280324,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236559,"Bisti","Pétra",0," "," "," ",41960.7161915,22.9716500677,41.9607161915,22.9316168432,42.137581931,0.429648340555776,0.0023372481442469,22.9316167836413
"Nisí Foúrnoi","Aegean Sea",325791,227246,0,280329,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",243474,"Fournoi","Fourni",0," "," "," ",77213.3137683,31.5445617953,77.2133137683,31.490115061,76.7064225342,0.767701450441734,0.0032126818909985,31.4901151510546
"Aegina Island","Aegean Sea",325797,224612,0,280335,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",236547,"Engia","Egine",0," "," "," ",52415.5854035,83.8915260563,52.4155854035,83.7493759563,52.336587134,0.540716275302046,0.00856008122373678,83.7493760311192
"Isola Favignana","Aegean Sea",325801,226218,0,280339,"USGS: Sayre et al. 2018","USGS poly had WCMC poly intersect/overlap",239592," "," ",0," "," "," ",33118.2942149,20.5863967069,33.1182942149,20.5524171823,32.9510697757,0.334888670633658,0.00210610361785206,20.5524171505681
