accepted_species,axis,trait_name,normalized_value,raw_value,exact_supporting_excerpt,original_source_url,archive_url,archive_timestamp,archive_cdx_digest,retrieved_at,page_response_sha256,page_content_fingerprint,normalized_excerpt_fingerprint,source_lineage,source_citation,source_group,source_type,source_tier,identity_match,cultivar_status,wild_or_cultivated,extraction_rule,review_status
Ptychosperma schefferi,flower_colour,flower_primary_color,white,"It has dark green leaves, and a whitish covering on the crownshaft, The flowers are white in color and are followed by a dark purple fruit.","It has dark green leaves, and a whitish covering on the crownshaft, The flowers are white in color and are followed by a dark purple fruit.",http://palmpedia.net/wiki/Ptychosperma_schefferi,https://web.archive.org/web/20200919001432id_/http://palmpedia.net/wiki/Ptychosperma_schefferi,20200919001432,4IH2S7LEWOTHYJH62TJP7F3WNFBPWFN4,2026-08-12T15:31:43.755550+00:00,9a15327bb39a5a076a6011d239c381450adf36470014efa3eea08e1024b8ca1e,c0aed467b12790ab4e92b63476bbbb6082add4238b116bb11ce63c0269d4bdeb,5bc1921f4f5198ea56cae4e745b8fa318ce5b20e8215f50a32822ed9c698f651,provider_treatment:palmpedia:Ptychosperma_schefferi,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Saribus merrillii,floral_structural_complexity,inflorescence_display,solitary,"Flowers solitary, sessile, 3-4.5 mm long, ovate-acute in bud, on large raised pulvini;","Flowers solitary, sessile, 3-4.5 mm long, ovate-acute in bud, on large raised pulvini;",http://www.palmpedia.net:80/wiki/Saribus_merrillii,https://web.archive.org/web/20200217170828id_/http://www.palmpedia.net:80/wiki/Saribus_merrillii,20200217170828,6ZYBI4A2WPISUKZRG64S4KKLD7CBNUO7,2026-08-12T15:31:44.769482+00:00,3cd378de110b99ecd5e4bf7a344b60477fa97ac71ec5ea6e31b0d37efec5f7fb,c59618746795a2cecb73ce6cd131b41849e40a5f4e925db3924017c68dc60a17,d1b3d646f78e9a2572a372054b5067b1492de735a95b97756a4870ab1c0908de,original_citation:1925,1925,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_solitary_flower_v1,pending_manual_review
Saribus merrillii,flower_colour,flower_primary_color,yellow_orange,flowers are yellow;,flowers are yellow;,http://www.palmpedia.net:80/wiki/Saribus_merrillii,https://web.archive.org/web/20200217170828id_/http://www.palmpedia.net:80/wiki/Saribus_merrillii,20200217170828,6ZYBI4A2WPISUKZRG64S4KKLD7CBNUO7,2026-08-12T15:31:44.769482+00:00,3cd378de110b99ecd5e4bf7a344b60477fa97ac71ec5ea6e31b0d37efec5f7fb,c59618746795a2cecb73ce6cd131b41849e40a5f4e925db3924017c68dc60a17,60aee9f0129f51ed3f84826e728f2c8f43660b6370d28ee39803964a5fe2d1dd,original_citation:1925,1925,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Coccothrinax inaguensis,flower_colour,flower_primary_color,yellow_orange,"The outer petals and specialised leaves of the flower are yellow or straw-coloured, and the ovaries are yellowish-green.","The outer petals and specialised leaves of the flower are yellow or straw-coloured, and the ovaries are yellowish-green.",http://www.palmpedia.net:80/wiki/Coccothrinax_inaguensis,https://web.archive.org/web/20200124124900id_/http://www.palmpedia.net:80/wiki/Coccothrinax_inaguensis,20200124124900,JGYAOOFWAIL75D72KECWCGJ7HPWB3KNT,2026-08-12T15:31:46.255045+00:00,36dec1fb56a063985dc0bc7ab021817df8cc0fd1ef528a077d0776eabef9bbc4,9af5432b457d97e4cc686f6d66135c7fac284885a9bada94899754bbcd44b816,7361838770b8a70ce04836d46481ef7db40cb5409a28837cb910487cc31adb79,provider_treatment:palmpedia:Coccothrinax_inaguensis,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Cyrtostachys elegans,floral_structural_complexity,flower_size_class,very_small,"Staminate flowers 2 – 2.5 × 2 – 2.7 mm, asymmetrical;","Staminate flowers 2 – 2.5 × 2 – 2.7 mm, asymmetrical;",http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,https://web.archive.org/web/20200128062548id_/http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,20200128062548,LCFS2675EVC6DCLUEUN2PCXYFRSMM54Y,2026-08-12T15:31:46.649356+00:00,14a20b64dcf20d4b7db31a93625f4fbd767030f99998bc40b0eef8c7e7dc8750,8fee7287ca2b38c81c9e06083e2572bc87fdaa8eadf0cb23ec8e6882da1c819c,16c62e367ebebf64738fab8b276089edbd13d4a19afa6e892a47b37d5860e033,original_citation:ch_d_heatubun_2009,Ch.D. Heatubun. 2009,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Cyrtostachys elegans,floral_structural_complexity,flower_size_class,very_small,Pistillate flowers 2 – 5.2 × 1.3 – 4.5 mm;,Pistillate flowers 2 – 5.2 × 1.3 – 4.5 mm;,http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,https://web.archive.org/web/20200128062548id_/http://www.palmpedia.net:80/wiki/Cyrtostachys_elegans,20200128062548,LCFS2675EVC6DCLUEUN2PCXYFRSMM54Y,2026-08-12T15:31:46.649356+00:00,14a20b64dcf20d4b7db31a93625f4fbd767030f99998bc40b0eef8c7e7dc8750,8fee7287ca2b38c81c9e06083e2572bc87fdaa8eadf0cb23ec8e6882da1c819c,15c2cb882f54aaa4e21bf0367815609693319836ad81cc72b9fe5d1953037c43,original_citation:ch_d_heatubun_2009,Ch.D. Heatubun. 2009,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Rhopaloblaste augusta,floral_structural_complexity,flower_size_class,small,"Staminate flower symmetric, 6 - 6.8 mm long, 4 -4.8 mm in diam.;","Staminate flower symmetric, 6 - 6.8 mm long, 4 -4.8 mm in diam.;",https://palmpedia.net/wiki/Rhopaloblaste_augusta,https://web.archive.org/web/20240914115851id_/https://palmpedia.net/wiki/Rhopaloblaste_augusta,20240914115851,OW4ZTGLLCSLMQRQJLCM4ZBGHAITJGOMV,2026-08-12T15:31:50.425286+00:00,f1afedddd03a76fd78404a0a3a4ac2579928f3877a3d8b86c44a09cd72e96922,33b3a66672969df3ca927a305f1f33f4e771f084cfeb78699c6afeef003db0f0,44e48d288ea8891e0fd9695d1e0eaaf1be21d207c5812184dccd591f053fe217,original_citation:r_banka_and_w_j_baker_2004,R. Banka and W.J. Baker. 2004,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Rhopaloblaste augusta,floral_structural_complexity,flower_size_class,very_small,"Pistillate flower 4 - 4.1 mm long, 3.8 - 4 mm diam., borne throughout the rachillae;","Pistillate flower 4 - 4.1 mm long, 3.8 - 4 mm diam., borne throughout the rachillae;",https://palmpedia.net/wiki/Rhopaloblaste_augusta,https://web.archive.org/web/20240914115851id_/https://palmpedia.net/wiki/Rhopaloblaste_augusta,20240914115851,OW4ZTGLLCSLMQRQJLCM4ZBGHAITJGOMV,2026-08-12T15:31:50.425286+00:00,f1afedddd03a76fd78404a0a3a4ac2579928f3877a3d8b86c44a09cd72e96922,33b3a66672969df3ca927a305f1f33f4e771f084cfeb78699c6afeef003db0f0,0120dfdd65f739c4ca49c0339311d148544ac89e34fa73b048f708ea4340c6c0,original_citation:r_banka_and_w_j_baker_2004,R. Banka and W.J. Baker. 2004,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Butia eriospatha,floral_structural_complexity,flower_size_class,very_small,"pistillate flowers rounded, 3-5 mm long, 3.5-5 mm in diam.;","pistillate flowers rounded, 3-5 mm long, 3.5-5 mm in diam.;",http://www.palmpedia.net:80/wiki/Butia_eriospatha,https://web.archive.org/web/20200131122352id_/http://www.palmpedia.net:80/wiki/Butia_eriospatha,20200131122352,FNVVC7S7QYTEDWYAJ4GNDSXUHG26OVTT,2026-08-12T15:31:51.934255+00:00,6d6cbf91a9b457705f31e7097b5f59c8f611e6b0a349f207b00cb7857b8f0d34,af1cedc82dd3b22441d7ba0593de6d3e8ffc3008335ac9a515eb79067066ace3,a7b998dec811a4fa02fa36a7c3656df8694be29c2a17a8bdec98c8201951817b,original_citation:s_f_glassman_1979,S.F. Glassman. 1979,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Butia eriospatha,floral_structural_complexity,flower_size_class,small,"staminate flowers 6-8 mm long below, those above 4-5 mm long;","staminate flowers 6-8 mm long below, those above 4-5 mm long;",http://www.palmpedia.net:80/wiki/Butia_eriospatha,https://web.archive.org/web/20200131122352id_/http://www.palmpedia.net:80/wiki/Butia_eriospatha,20200131122352,FNVVC7S7QYTEDWYAJ4GNDSXUHG26OVTT,2026-08-12T15:31:51.934255+00:00,6d6cbf91a9b457705f31e7097b5f59c8f611e6b0a349f207b00cb7857b8f0d34,af1cedc82dd3b22441d7ba0593de6d3e8ffc3008335ac9a515eb79067066ace3,6624f00d736220b1b51af40ee3729793065ddf5104ff5cf4e61ff547c86f2997,original_citation:s_f_glassman_1979,S.F. Glassman. 1979,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Pritchardia schattaueri,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"leaf blade slightly undulate, divided 1/3-2/5, abaxial surface incompletely covered with scattered lepidia, segment tips drooping inflorescences composed of 1-4 panicles, shorter than or about equaling petioles, when in flower, and in fruit, panicles branched to 2 orders, rachillae glabrous;","leaf blade slightly undulate, divided 1/3-2/5, abaxial surface incompletely covered with scattered lepidia, segment tips drooping inflorescences composed of 1-4 panicles, shorter than or about equaling petioles, when in flower, and in fruit, panicles branched to 2 orders, rachillae glabrous;",http://www.palmpedia.net:80/wiki/Pritchardia_schattaueri,https://web.archive.org/web/20200124092948id_/http://www.palmpedia.net:80/wiki/Pritchardia_schattaueri,20200124092948,FFCNJDKWMWX2KFD3RQIT3HNVV6W34CLE,2026-08-12T15:31:54.306587+00:00,ea15579e585dfd7355b2934712e8c41060f92e29ec8ba62cf3fbc8b4719074a0,1020c4a28daae6c5ded1679392d9bd4aba8fe34ffecce47c2fff4402cb8588e0,ac8c82432437166e493ef4efd2f2fb96b140e0435db6ca26d1cad8eee4192b6c,original_citation:hodel_d_2007,"Hodel, D. 2007",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_inflorescence_v1,pending_manual_review
Acanthophoenix crinita,floral_structural_complexity,flower_size_class,small,"Staminate flowers 12 × 12 mm, ivory white turning to light yellow except pistillode and basal part of filaments pinkcolored;","Staminate flowers 12 × 12 mm, ivory white turning to light yellow except pistillode and basal part of filaments pinkcolored;",http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,20200129185045,OR32X2PH2N6LNQKG3VXFJFEASHIBEH76,2026-08-12T15:31:56.659269+00:00,20ce8db0eb636190db343d5f11ea710697d6659024c63155dd4c0e748fa3b57f,c327c5498aa6ef5f363874068936023ba4330ab4b77461c0dc3be277a0b65308,dbc3d4845fdcf12e2ab43a6567c8d8aa2dd23e2d4bd8b4a6501f53626dd57ff3,provider_treatment:palmpedia:Acanthophoenix_crinita,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Acanthophoenix crinita,flower_colour,flower_primary_color,white,"Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;","Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;",http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,20200129185045,OR32X2PH2N6LNQKG3VXFJFEASHIBEH76,2026-08-12T15:31:56.659269+00:00,20ce8db0eb636190db343d5f11ea710697d6659024c63155dd4c0e748fa3b57f,c327c5498aa6ef5f363874068936023ba4330ab4b77461c0dc3be277a0b65308,76d257e9b6c747c6a59a84d942f0e9fb529b85b4ceaca1f9c34599ab40181284,provider_treatment:palmpedia:Acanthophoenix_crinita,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Acanthophoenix crinita,floral_structural_complexity,flower_size_class,very_small,"Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;","Pistillate flowers ivory-white, globose to subspherical, slightly asymetrical, smaller than staminate flowers 4.5 × 3–4 mm;",http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,20200129185045,OR32X2PH2N6LNQKG3VXFJFEASHIBEH76,2026-08-12T15:31:56.659269+00:00,20ce8db0eb636190db343d5f11ea710697d6659024c63155dd4c0e748fa3b57f,c327c5498aa6ef5f363874068936023ba4330ab4b77461c0dc3be277a0b65308,76d257e9b6c747c6a59a84d942f0e9fb529b85b4ceaca1f9c34599ab40181284,provider_treatment:palmpedia:Acanthophoenix_crinita,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Acanthophoenix crinita,flower_colour,flower_primary_color,green_brown_inconspicuous,"Mature fruit black with persistent beige or light brown perianth, ellipsoidal and slightly curved, 15–20 × 8 mm;","Mature fruit black with persistent beige or light brown perianth, ellipsoidal and slightly curved, 15–20 × 8 mm;",http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,https://web.archive.org/web/20200129185045id_/http://www.palmpedia.net:80/wiki/Acanthophoenix_crinita,20200129185045,OR32X2PH2N6LNQKG3VXFJFEASHIBEH76,2026-08-12T15:31:56.659269+00:00,20ce8db0eb636190db343d5f11ea710697d6659024c63155dd4c0e748fa3b57f,c327c5498aa6ef5f363874068936023ba4330ab4b77461c0dc3be277a0b65308,77c20583ce017e785c9263bf6fd1fe9918afbc47ecac04218f6a447affb64f84,provider_treatment:palmpedia:Acanthophoenix_crinita,Palmpedia species treatment,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis hildebrandtii,floral_structural_complexity,flower_size_class,very_small,"FLOWERS rounded, to 1.2 x 1 mm at anthesis;","FLOWERS rounded, to 1.2 x 1 mm at anthesis;",http://www.palmpedia.net:80/wiki/Dypsis_hildebrandtii,https://web.archive.org/web/20200105121222id_/http://www.palmpedia.net:80/wiki/Dypsis_hildebrandtii,20200105121222,CBSUSSYNUHDYM6OKJFQFWXEAFYOPAAXO,2026-08-12T15:31:59.039383+00:00,5a0af5e55fa75e9cf8ae43bc39952427077fa84e81aa4f395c5e8042157a58c8,0815ac1d78f40b94c91fc96fd0def146f1061e43bfc954e5ca3e5b31b597383a,6c7070f66559ab8dc5620978b84c4610f780400b1b66dc67c87dbd7d0ee51d71,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_whole_flower_measurement_v1,pending_manual_review
Dypsis catatiana,flower_colour,flower_primary_color,yellow_orange,flowers yellow-green.,flowers yellow-green.,http://www.palmpedia.net:80/wiki/Dypsis_catatiana,https://web.archive.org/web/20200105120951id_/http://www.palmpedia.net:80/wiki/Dypsis_catatiana,20200105120951,YTKIWYENDG3UAHOQS245NFEUWGPCXF5G,2026-08-12T15:32:01.192737+00:00,90414821f603fed5c62c4d6944ef513b2d8dd0a28ec5b8434c35597bac553e9b,d722c71c2d0978a62c549649fc79ab3f52125217c62deebf3090f213230a3916,ab97c43a6d5bb9b464eba3513a0ba41eebfd4aabc0d8c02bf0439c3eddaa54b0,original_citation:schatz_et_al_1694_is_described_as_colony_forming_to_1_5_m_perrier_12026_and_15985_are_said_to_be_clustering,"Schatz et al. 1694 is described as colony-forming, to 1.5 m; Perrier 12026 and 15985 are said to be clustering",palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
Dypsis scottiana,flower_colour,flower_primary_color,green_brown_inconspicuous|white,"rachillae 0.7-6.5 cm long, about 1 mm in diam., sparsely scaly, with distant superficial triads, with green to cream flowers.","rachillae 0.7-6.5 cm long, about 1 mm in diam., sparsely scaly, with distant superficial triads, with green to cream flowers.",http://www.palmpedia.net:80/wiki/Dypsis_scottiana,https://web.archive.org/web/20200128062318id_/http://www.palmpedia.net:80/wiki/Dypsis_scottiana,20200128062318,ZOFOYGZZJOW2YKORZ4EJZSSEDDLFWUCB,2026-08-12T15:32:02.706558+00:00,e27ea70cd5d304885b523d8909b788e103f9ba4c4c7297941781949610ae0a9b,21f17e9d98c3f9360d00b337e1a51524763ace8033b10c8bbc044d53c23f7e75,7c4a8579092fad973dce567629b8cdf8695e52658cf4d2105b22918fa7e71d20,original_citation:j_dransfield_and_h_beentje_1995,J. Dransfield and H. Beentje. 1995,palmpedia_palmweb_archive_medium_pilot,specialist_species_treatment_or_original_monograph_republication,B_medium_candidate,exact_species_page_title_and_master,wild_species_treatment,species_treatment_mixed_media_excluded,palmpedia_explicit_flower_colour_v1,pending_manual_review
